Augmented_SMILES,calc_PCE_percent
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,13.653
C(C(CCCC)CC)c1c2C(c3c(c(-c4sc(cc4)-c4sc5c(c4)c(-c4sc(CC(CC)CCCC)c(F)c4)c4c(cc(C)s4)c5-c4cc(F)c(CC(CCCC)CC)s4)sc3-c3sc(C)cc3)C(=O)c2c(s1)CC(CC)CCCC)=O.c1cc(CCCCCC)ccc1C1(c2ccc(cc2)CCCCCC)c2c(-c3c1c1sc(/C=C4\C(=O)c5cc(c(F)cc5C4=C(C#N)C#N)F)cc1s3)cc1c(-c3sc4c(sc(c4)/C=C4/C(c5cc(c(cc5C4=O)F)F)=C(C#N)C#N)c3C1(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)c2,13.653
C(C)CCC(Cc1c(F)cc(s1)-c1c2c(sc(C)c2)c(-c2cc(c(s2)CC(CCCC)CC)F)c2cc(-c3sc(cc3)-c3c4c(c(-c5ccc(C)s5)s3)C(c3c(CC(CC)CCCC)sc(c3C4=O)CC(CCCC)CC)=O)sc21)CC.C(=C1c2c(cc(c(c2)F)F)C(=O)/C1=C\c1sc2c(sc3c2C(c2c-3cc3c(c2)-c2c(c4c(s2)cc(/C=C2\C(c5c(C2=C(C#N)C#N)cc(F)c(F)c5)=O)s4)C3(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)c1)(C#N)C#N,13.653
c1c(-c2cc3c(s2)c(-c2sc(c(F)c2)CC(CC)CCCC)c2c(sc(C)c2)c3-c2cc(c(s2)CC(CCCC)CC)F)sc(-c2c3C(c4c(CC(CCCC)CC)sc(c4C(c3c(-c3sc(cc3)C)s2)=O)CC(CC)CCCC)=O)c1.C(CCCC)Cc1ccc(C2(c3ccc(cc3)CCCCCC)c3c4c(cc(/C=C5\C(c6c(cc(c(c6)F)F)C5=C(C#N)C#N)=O)s4)sc3-c3c2cc2-c4sc5c(sc(c5)/C=C5/C(=C(C#N)C#N)c6cc(c(cc6C5=O)F)F)c4C(c4ccc(CCCCCC)cc4)(c4ccc(cc4)CCCCCC)c2c3)cc1,13.653
C(C(CCCC)CC)c1sc(CC(CCCC)CC)c2c1C(=O)c1c(c(sc1-c1sc(C)cc1)-c1sc(-c3sc4c(-c5cc(c(CC(CC)CCCC)s5)F)c5cc(sc5c(-c5cc(c(CC(CC)CCCC)s5)F)c4c3)C)cc1)C2=O.C(CCC)CCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(-c4cc5c(-c6c(C5(c5ccc(cc5)CCCCCC)c5ccc(CCCCCC)cc5)c5c(s6)cc(s5)/C=C5/C(c6c(cc(F)c(F)c6)C5=O)=C(C#N)C#N)cc42)sc2cc(/C=C4/C(=C(C#N)C#N)c5c(cc(F)c(c5)F)C4=O)sc32)cc1,13.653
c1(C)cc2c(-c3cc(F)c(s3)CC(CC)CCCC)c3c(cc(-c4ccc(-c5sc(-c6sc(cc6)C)c6c5C(c5c(CC(CCCC)CC)sc(c5C6=O)CC(CC)CCCC)=O)s4)s3)c(-c3sc(c(c3)F)CC(CCCC)CC)c2s1.C(=C1\C(=O)c2cc(F)c(cc2C1=C(C#N)C#N)F)\c1cc2sc3-c4cc5c(cc4C(c4ccc(cc4)CCCCCC)(c4ccc(CCCCCC)cc4)c3c2s1)-c1sc2c(c1C5(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC)sc(c2)/C=C1\C(c2cc(c(cc2C1=C(C#N)C#N)F)F)=O,13.653
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc(OCC(CC)CCCC)cc6)c6sc(C)cc6c(-c6ccc(OCC(CC)CCCC)cc6)c5s4)s3)c2n1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,5.786
n1c2c(c(c(F)c(c2nn1CC(CCCCCCCC)CCCCCC)-c1ccc(s1)C)F)-c1sc(cc1)-c1sc2c(c(c3sc(C)cc3c2-c2ccc(OCC(CCCC)CC)cc2)-c2ccc(OCC(CC)CCCC)cc2)c1.C(#N)C(=C1c2c(cccc2)C(/C1=C\c1cc2sc3-c4c(C(c5ccc(CCCCCC)cc5)(c5ccc(CCCCCC)cc5)c3c2s1)cc1c(C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c3sc(cc3sc2-1)/C=C1/C(c2c(cccc2)C1=O)=C(C#N)C#N)c4)=O)C#N,5.786
C(CC)CC(CC)COc1ccc(cc1)-c1c2c(c(c3sc(cc13)C)-c1ccc(OCC(CC)CCCC)cc1)cc(s2)-c1ccc(-c2c(c(c(-c3sc(C)cc3)c3c2nn(n3)CC(CCCCCCCC)CCCCCC)F)F)s1.c1c(ccc(CCCCCC)c1)C1(c2c3sc(cc3sc2-c2c1cc1c(C(c3ccc(CCCCCC)cc3)(c3c-1sc1cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc13)c1ccc(cc1)CCCCCC)c2)/C=C1/C(=C(C#N)C#N)c2ccccc2C1=O)c1ccc(cc1)CCCCCC,5.786
c1(c2cc(C)sc2c(-c2ccc(cc2)OCC(CC)CCCC)c2cc(-c3ccc(s3)-c3c(F)c(c(-c4sc(C)cc4)c4c3nn(n4)CC(CCCCCCCC)CCCCCC)F)sc21)-c1ccc(cc1)OCC(CC)CCCC.c1(ccc(cc1)C1(c2ccc(CCCCCC)cc2)c2c(-c3sc4cc(sc4c31)/C=C1/C(c3ccccc3C1=O)=C(C#N)C#N)cc1c(c2)-c2c(c3sc(cc3s2)/C=C2/C(=C(C#N)C#N)c3c(C2=O)cccc3)C1(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC)CCCCCC,5.786
O(CC(CC)CCCC)c1ccc(cc1)-c1c2c(cc(s2)C)c(c2c1cc(-c1ccc(-c3c4nn(CC(CCCCCCCC)CCCCCC)nc4c(c(F)c3F)-c3ccc(s3)C)s1)s2)-c1ccc(cc1)OCC(CC)CCCC.C(CCCCc1ccc(cc1)C1(c2ccc(CCCCCC)cc2)c2c3sc(cc3sc2-c2c1cc1-c3sc4c(c3C(c1c2)(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)sc(c4)/C=C1/C(=C(C#N)C#N)c2c(C1=O)cccc2)/C=C1/C(=C(C#N)C#N)c2c(cccc2)C1=O)C,5.786
C(C)CCC(CC)COc1ccc(cc1)-c1c2c(c(-c3ccc(cc3)OCC(CC)CCCC)c3c1sc(c3)-c1sc(cc1)-c1c3c(c(c(c1F)F)-c1ccc(C)s1)nn(n3)CC(CCCCCC)CCCCCCCC)sc(c2)C.C(#N)C(C#N)=C1/C(C(=O)c2c1cccc2)=C/c1sc2c(c1)sc1c2C(c2ccc(CCCCCC)cc2)(c2cc3-c4c(C(c3cc-12)(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC)c1c(cc(/C=C2/C(=C(C#N)C#N)c3ccccc3C2=O)s1)s4)c1ccc(cc1)CCCCCC,5.786
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc(OCC(CC)CCCC)c(C(F)(F)F)c6)c6sc(C)cc6c(-c6ccc(OCC(CC)CCCC)c(C(F)(F)F)c6)c5s4)s3)c2n1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,10.412
Fc1c(c(-c2sc(cc2)-c2sc3c(c(-c4cc(c(OCC(CCCC)CC)cc4)C(F)(F)F)c4c(cc(s4)C)c3-c3ccc(OCC(CC)CCCC)c(c3)C(F)(F)F)c2)c2nn(CC(CCCCCC)CCCCCCCC)nc2c1-c1ccc(C)s1)F.C1(=O)/C(C(c2ccccc12)=C(C#N)C#N)=C\c1cc2sc3c(c2s1)C(c1ccc(cc1)CCCCCC)(c1ccc(CCCCCC)cc1)c1cc2-c4c(c5sc(cc5s4)/C=C4/C(=C(C#N)C#N)c5ccccc5C4=O)C(c4ccc(cc4)CCCCCC)(c4ccc(CCCCCC)cc4)c2cc-31,10.412
C(CCCC)(COc1ccc(-c2c3sc(cc3c(c3c2cc(-c2ccc(-c4c(c(c(-c5ccc(C)s5)c5nn(CC(CCCCCCCC)CCCCCC)nc45)F)F)s2)s3)-c2cc(c(OCC(CC)CCCC)cc2)C(F)(F)F)C)cc1C(F)(F)F)CC.C(CCc1ccc(cc1)C1(c2c(-c3sc4c(sc(c4)/C=C4\C(c5c(cccc5)C4=C(C#N)C#N)=O)c31)cc1C(c3ccc(CCCCCC)cc3)(c3ccc(cc3)CCCCCC)c3c(-c1c2)sc1c3sc(/C=C2\C(c3ccccc3C2=C(C#N)C#N)=O)c1)c1ccc(CCCCCC)cc1)CCC,10.412
C(CCCCCCC)C(Cn1nc2c(-c3sc(cc3)-c3sc4c(c3)c(-c3ccc(OCC(CC)CCCC)c(C(F)(F)F)c3)c3c(cc(s3)C)c4-c3cc(C(F)(F)F)c(cc3)OCC(CCCC)CC)c(c(F)c(-c3ccc(s3)C)c2n1)F)CCCCCC.c1cc(ccc1C1(c2ccc(CCCCCC)cc2)c2cc3c(C(c4ccc(cc4)CCCCCC)(c4c-3sc3c4sc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)c3)c3ccc(CCCCCC)cc3)cc2-c2c1c1c(cc(s1)/C=C1\C(c3c(cccc3)C1=C(C#N)C#N)=O)s2)CCCCCC,10.412
c1(-c2ccc(c(c2)C(F)(F)F)OCC(CCCC)CC)c2sc(-c3sc(cc3)-c3c4c(nn(CC(CCCCCCCC)CCCCCC)n4)c(c(c3F)F)-c3ccc(C)s3)cc2c(-c2cc(C(F)(F)F)c(cc2)OCC(CC)CCCC)c2c1cc(C)s2.c1ccc2C(=O)/C(C(c2c1)=C(C#N)C#N)=C\c1cc2sc3c(c2s1)C(c1cc2c(C(c4c-2sc2cc(/C=C5/C(=C(C#N)C#N)c6c(C5=O)cccc6)sc24)(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)cc1-3)(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,10.412
Cc1ccc(s1)-c1c2c(nn(CC(CCCCCC)CCCCCCCC)n2)c(-c2ccc(-c3cc4c(-c5ccc(c(c5)C(F)(F)F)OCC(CC)CCCC)c5sc(cc5c(-c5ccc(c(c5)C(F)(F)F)OCC(CC)CCCC)c4s3)C)s2)c(c1F)F.s1c2c(sc(/C=C3\C(=O)c4c(cccc4)C3=C(C#N)C#N)c2)c2C(c3ccc(CCCCCC)cc3)(c3c(cc4c(c3)-c3c(c5sc(cc5s3)/C=C3\C(c5ccccc5C3=C(C#N)C#N)=O)C4(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)-c21)c1ccc(cc1)CCCCCC,10.412
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F.CCCCC(CC)CC1(CCCCC(C)CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)cc3F)cc21,10.667
C(C(CCCC)CC)c1c2C(=O)c3c(C(c2c(s1)CC(CCCC)CC)=O)c(sc3-c1sc(C)cc1)-c1ccc(s1)-c1cc2c(-c3sc(CC(CC)CCCC)c(F)c3)c3c(cc(C)s3)c(c2s1)-c1cc(F)c(s1)CC(CC)CCCC.c1c(-c2sc3c(C(CCCCC(CC)C)(c4cc(/C=C5\C(=O)c6c(C5=C(C#N)C#N)cc(F)c(F)c6)sc4-3)CC(CC)CCCC)c2)c(cc(c1F)-c1sc2-c3sc(/C=C4/C(c5c(cc(F)c(c5)F)C4=O)=C(C#N)C#N)cc3C(CC(CC)CCCC)(CC(CCCC)CC)c2c1)F,10.667
c1(sc2c(c1)c(-c1cc(F)c(s1)CC(CC)CCCC)c1c(cc(s1)-c1sc(cc1)-c1sc(c3c1C(=O)c1c(sc(CC(CC)CCCC)c1C3=O)CC(CC)CCCC)-c1ccc(C)s1)c2-c1cc(c(s1)CC(CC)CCCC)F)C.C(CCC(CC)CC1(c2cc(sc2-c2c1cc(-c1c(cc(-c3cc4C(CCCCC(CC)C)(CC(CCCC)CC)c5cc(sc5-c4s3)/C=C3/C(c4cc(F)c(F)cc4C3=O)=C(C#N)C#N)c(F)c1)F)s2)/C=C1\C(=O)c2c(C1=C(C#N)C#N)cc(F)c(F)c2)CC(CC)CCCC)C,10.667
c1cc(-c2sc(-c3ccc(-c4cc5c(c(-c6cc(c(CC(CC)CCCC)s6)F)c6c(c5-c5sc(CC(CCCC)CC)c(F)c5)sc(C)c6)s4)s3)c3c2C(=O)c2c(c(sc2CC(CCCC)CC)CC(CC)CCCC)C3=O)sc1C.C(CCC)C(CC)CC1(c2c(sc(-c3cc(F)c(-c4sc5c(C(CCCCC(C)CC)(CC(CC)CCCC)c6c-5sc(c6)/C=C5\C(=O)c6c(C5=C(C#N)C#N)cc(c(c6)F)F)c4)cc3F)c2)-c2sc(/C=C3/C(=C(C#N)C#N)c4c(C3=O)cc(F)c(F)c4)cc12)CC(CCCC)CC,10.667
s1c(-c2sc(-c3sc4c(c5cc(C)sc5c(c4c3)-c3sc(CC(CC)CCCC)c(c3)F)-c3cc(c(CC(CC)CCCC)s3)F)cc2)c2C(=O)c3c(c(CC(CCCC)CC)sc3CC(CC)CCCC)C(=O)c2c1-c1ccc(C)s1.O=C1/C(=C\c2sc3-c4sc(cc4C(CC(CC)CCCC)(CC(CCCC)CC)c3c2)-c2c(cc(c(c2)F)-c2cc3C(CC(CC)CCCC)(c4c(sc(c4)/C=C4\C(c5cc(F)c(F)cc5C4=C(C#N)C#N)=O)-c3s2)CCCCC(CC)C)F)C(c2c1cc(c(F)c2)F)=C(C#N)C#N,10.667
c1(sc(-c2c3c(c(c4sc(cc24)C)-c2cc(F)c(s2)CC(CCCC)CC)cc(s3)-c2ccc(s2)-c2c3C(=O)c4c(sc(CC(CC)CCCC)c4C(c3c(-c3sc(cc3)C)s2)=O)CC(CCCC)CC)cc1F)CC(CCCC)CC.c12c(cc(s2)-c2c(cc(-c3cc4C(CC(CC)CCCC)(c5c(-c4s3)sc(c5)/C=C3\C(c4cc(c(F)cc4C3=C(C#N)C#N)F)=O)CC(CC)CCCC)c(c2)F)F)C(CCCCC(CC)C)(c2cc(/C=C3/C(=C(C#N)C#N)c4cc(c(F)cc4C3=O)F)sc-12)CC(CCCC)CC,10.667
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F.CCCCC(CC)CC1(CCCCC(C)CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3c(F)c(OC)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c(F)c3OC)cc21,8.332
C(C)CCC(Cc1sc(c2C(=O)c3c(C(c12)=O)c(sc3-c1ccc(s1)C)-c1ccc(-c2sc3c(c4c(sc(C)c4)c(c3c2)-c2sc(c(c2)F)CC(CCCC)CC)-c2sc(c(F)c2)CC(CCCC)CC)s1)CC(CCCC)CC)CC.c12cc(c(cc1C(=C(C#N)C#N)/C(C2=O)=C/c1sc2-c3c(cc(s3)-c3c(F)c(OC)c(-c4cc5c(s4)-c4c(cc(/C=C6\C(=O)c7cc(F)c(cc7C6=C(C#N)C#N)F)s4)C5(CCCCC(CC)C)CC(CC)CCCC)c(c3OC)F)C(CC(CC)CCCC)(c2c1)CC(CC)CCCC)F)F,8.332
c1c(sc2c1c(-c1sc(c(c1)F)CC(CCCC)CC)c1sc(cc1c2-c1cc(F)c(CC(CCCC)CC)s1)C)-c1sc(cc1)-c1c2c(C(c3c(c(sc3CC(CC)CCCC)CC(CC)CCCC)C2=O)=O)c(-c2sc(C)cc2)s1.N#CC(=C1/C(C(c2cc(c(cc12)F)F)=O)=C/c1cc2C(c3cc(-c4c(OC)c(c(c(c4F)OC)-c4cc5c(s4)-c4c(C5(CC(CC)CCCC)CC(CCCC)CC)cc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)s4)F)sc3-c2s1)(CCCCC(CC)C)CC(CC)CCCC)C#N,8.332
C(CCC)C(Cc1sc(-c2c3c(cc(s3)-c3ccc(s3)-c3sc(-c4ccc(s4)C)c4C(c5c(c(CC(CCCC)CC)sc5CC(CCCC)CC)C(c34)=O)=O)c(-c3sc(CC(CCCC)CC)c(c3)F)c3sc(cc23)C)cc1F)CC.c12c(-c3c(cc(-c4c(OC)c(F)c(-c5sc6-c7sc(/C=C8/C(c9c(cc(F)c(c9)F)C8=O)=C(C#N)C#N)cc7C(CC(CC)CCCC)(CC(CCCC)CC)c6c5)c(c4F)OC)s3)C1(CCCCC(C)CC)CC(CCCC)CC)sc(/C=C1/C(c3cc(c(cc3C1=O)F)F)=C(C#N)C#N)c2,8.332
CCCCC(CC)Cc1sc(-c2c3cc(C)sc3c(-c3cc(c(s3)CC(CCCC)CC)F)c3c2sc(c3)-c2ccc(-c3sc(c4C(c5c(sc(c5C(=O)c34)CC(CCCC)CC)CC(CC)CCCC)=O)-c3sc(C)cc3)s2)cc1F.O(c1c(c(c(c(c1F)-c1sc2c(C(CCCCC(CC)C)(c3c-2sc(/C=C2/C(=C(C#N)C#N)c4c(cc(c(F)c4)F)C2=O)c3)CC(CC)CCCC)c1)OC)F)-c1sc2c(C(CC(CC)CCCC)(c3c-2sc(c3)/C=C2\C(c3c(C2=C(C#N)C#N)cc(F)c(c3)F)=O)CC(CCCC)CC)c1)C,8.332
c12cc(sc2c(-c2cc(c(CC(CCCC)CC)s2)F)c2cc(sc2c1-c1cc(F)c(CC(CCCC)CC)s1)C)-c1sc(cc1)-c1sc(-c2sc(cc2)C)c2c1C(c1c(c(CC(CC)CCCC)sc1CC(CC)CCCC)C2=O)=O.c1c(sc2-c3c(cc(s3)-c3c(OC)c(c(-c4cc5c(s4)-c4sc(/C=C6/C(=C(C#N)C#N)c7cc(c(F)cc7C6=O)F)cc4C5(CCCCC(C)CC)CC(CC)CCCC)c(c3F)OC)F)C(c12)(CC(CCCC)CC)CC(CC)CCCC)/C=C1\C(=O)c2c(C1=C(C#N)C#N)cc(F)c(F)c2,8.332
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F.CCCCC(CC)CC1(CCCCC(C)CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3c(F)c(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c(F)c3F)cc21,9.187
c1(sc(-c2cc3c(s2)c(c2c(c3-c3sc(CC(CC)CCCC)c(F)c3)sc(c2)C)-c2cc(F)c(CC(CCCC)CC)s2)cc1)-c1c2C(c3c(c(sc3CC(CCCC)CC)CC(CCCC)CC)C(=O)c2c(-c2sc(cc2)C)s1)=O.C(CCC(CC)CC1(c2cc(sc2-c2sc(cc21)-c1c(F)c(c(c(F)c1F)-c1sc2c(c1)C(c1cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc1-2)(CCCCC(CC)C)CC(CCCC)CC)F)/C=C1/C(c2cc(F)c(F)cc2C1=O)=C(C#N)C#N)CC(CC)CCCC)C,9.187
c12c(sc(CC(CC)CCCC)c1C(c1c(c(sc1-c1sc(-c3cc4c(s3)c(c3cc(C)sc3c4-c3cc(F)c(CC(CC)CCCC)s3)-c3sc(CC(CC)CCCC)c(c3)F)cc1)-c1sc(C)cc1)C2=O)=O)CC(CCCC)CC.c1(F)c(F)cc2C(/C(C(c2c1)=O)=C/c1cc2C(CC(CC)CCCC)(c3cc(-c4c(F)c(F)c(c(c4F)F)-c4cc5c(-c6sc(/C=C7\C(c8c(C7=C(C#N)C#N)cc(F)c(c8)F)=O)cc6C5(CC(CCCC)CC)CC(CC)CCCC)s4)sc3-c2s1)CCCCC(CC)C)=C(C#N)C#N,9.187
c12c(-c3cc(F)c(CC(CC)CCCC)s3)c3c(c(-c4sc(CC(CC)CCCC)c(c4)F)c1sc(c2)-c1ccc(s1)-c1sc(-c2ccc(s2)C)c2C(c4c(CC(CC)CCCC)sc(c4C(c21)=O)CC(CCCC)CC)=O)cc(C)s3.Fc1c(c(F)c(c(c1F)-c1sc2-c3c(cc(s3)/C=C3/C(=C(C#N)C#N)c4cc(c(F)cc4C3=O)F)C(CC(CCCC)CC)(CC(CCCC)CC)c2c1)F)-c1cc2C(c3cc(/C=C4\C(c5c(cc(F)c(c5)F)C4=C(C#N)C#N)=O)sc3-c2s1)(CC(CCCC)CC)CCCCC(C)CC,9.187
s1c(cc(c1CC(CCCC)CC)F)-c1c2sc(cc2c(-c2cc(F)c(CC(CCCC)CC)s2)c2c1cc(C)s2)-c1ccc(-c2c3c(C(c4c(CC(CCCC)CC)sc(CC(CCCC)CC)c4C3=O)=O)c(s2)-c2sc(cc2)C)s1.Fc1cc2c(cc1F)C(/C(=C\c1sc3-c4sc(cc4C(c3c1)(CC(CC)CCCC)CC(CC)CCCC)-c1c(F)c(F)c(-c3cc4C(CC(CC)CCCC)(c5cc(sc5-c4s3)/C=C3\C(c4c(C3=C(C#N)C#N)cc(F)c(F)c4)=O)CCCCC(CC)C)c(F)c1F)C2=C(C#N)C#N)=O,9.187
C(C)C(CCCC)Cc1sc(cc1F)-c1c2cc(C)sc2c(c2cc(-c3ccc(-c4sc(c5c4C(c4c(c(sc4CC(CC)CCCC)CC(CCCC)CC)C5=O)=O)-c4ccc(s4)C)s3)sc12)-c1sc(c(c1)F)CC(CCCC)CC.C(#N)C(=C1/C(=C/c2sc3-c4c(cc(-c5c(F)c(c(-c6cc7C(CC(CC)CCCC)(CC(CC)CCCC)c8cc(sc8-c7s6)/C=C6/C(c7cc(c(cc7C6=O)F)F)=C(C#N)C#N)c(c5F)F)F)s4)C(CC(CCCC)CC)(c3c2)CCCCC(C)CC)C(c2cc(F)c(cc12)F)=O)C#N,9.187
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F.CCCCC(CC)CC1(CCCCC(C)CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)cc3F)cc21,10.26
c1c(C)sc(c1)-c1c2C(=O)c3c(C(=O)c2c(-c2ccc(-c4sc5c(-c6sc(CC(CCCC)CC)c(F)c6)c6c(sc(C)c6)c(-c6cc(c(s6)CC(CCCC)CC)F)c5c4)s2)s1)c(sc3CC(CCCC)CC)CC(CCCC)CC.C(C(CC1(CC(CC)CCCC)c2c(sc(-c3cc(F)c(-c4sc5-c6sc(cc6C(CCCCC(CC)C)(c5c4)CC(CC)CCCC)/C=C4/C(=C(C#N)C#N)c5c(cc(c(c5)F)F)C4=O)cc3F)c2)-c2sc(/C=C3/C(=C(C#N)C#N)c4c(C3=O)cc(c(c4)F)F)cc12)CCCC)C,10.26
Fc1cc(-c2c3sc(cc3c(-c3cc(c(s3)CC(CCCC)CC)F)c3c2cc(s3)C)-c2sc(-c3sc(-c4sc(cc4)C)c4C(=O)c5c(CC(CC)CCCC)sc(c5C(c34)=O)CC(CC)CCCC)cc2)sc1CC(CC)CCCC.C(C)CCC(CC)CC1(c2c(sc(c2)-c2cc(c(-c3sc4c(C(CC(CC)CCCC)(c5c-4sc(c5)/C=C4/C(c5cc(c(cc5C4=O)F)F)=C(C#N)C#N)CCCCC(C)CC)c3)cc2F)F)-c2sc(cc21)/C=C1\C(=O)c2cc(c(cc2C1=C(C#N)C#N)F)F)CC(CC)CCCC,10.26
O=C1c2c(sc(CC(CC)CCCC)c2C(c2c1c(-c1ccc(C)s1)sc2-c1sc(-c2cc3c(c4c(cc(C)s4)c(c3s2)-c2cc(F)c(s2)CC(CCCC)CC)-c2cc(c(s2)CC(CCCC)CC)F)cc1)=O)CC(CCCC)CC.c1(cc2C(/C(C(c2cc1F)=C(C#N)C#N)=C\c1sc2c(C(CC(CCCC)CC)(c3c-2sc(-c2c(cc(c(F)c2)-c2cc4c(s2)-c2c(cc(s2)/C=C2/C(=C(C#N)C#N)c5c(C2=O)cc(c(c5)F)F)C4(CCCCC(C)CC)CC(CC)CCCC)F)c3)CC(CC)CCCC)c1)=O)F,10.26
C(C)C(CCCC)Cc1c(F)cc(-c2c3cc(C)sc3c(c3cc(-c4ccc(s4)-c4sc(-c5sc(C)cc5)c5c4C(=O)c4c(CC(CCCC)CC)sc(CC(CCCC)CC)c4C5=O)sc23)-c2sc(c(F)c2)CC(CCCC)CC)s1.C1(=C\c2sc3c(C(CCCCC(C)CC)(c4c-3sc(-c3c(F)cc(-c5sc6-c7sc(/C=C8\C(c9c(cc(F)c(F)c9)C8=C(C#N)C#N)=O)cc7C(CC(CC)CCCC)(CC(CCCC)CC)c6c5)c(F)c3)c4)CC(CC)CCCC)c2)\C(c2c(cc(F)c(c2)F)C1=C(C#N)C#N)=O,10.26
